target,search_time,first_solution_time,first_solution_iteration,number_of_nodes,max_transforms,max_children,number_of_routes,number_of_solved_routes,top_score,is_solved,number_of_steps,number_of_precursors,number_of_precursors_in_stock,precursors_in_stock,precursors_not_in_stock,precursors_availability,policy_used_counts,profiling,,,,,,,,,
CN(C)c1ccc(NC(=O)CN2C3CCCC2CC(NC(=O)c2ccccc2)C3)cc1,46.32088614,0,0,1645,13,13,425,0,0.831373631,FALSE,10,8,7,"O=C(O)c1ccccc1, O=C(Cl)Cl, OCC1c2ccccc2-c2ccccc21, CN(C)c1ccc(N)cc1, O=C(Cl)C(=O)Cl, CCOC(=O)CBr, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C",NC1CC2CCCC(C1)N2C(=O)OCc1ccccc1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1644},"{'expansion_calls': 1220, 'reactants_generations': 4843, 'iterations': 100}",,,,,,,,,
COc1ccc(OC)c(NC(=O)NCC(O)c2ccc(F)c(F)c2)c1,49.17872095,3.071968079,8,1151,13,32,468,17,0.997628706,TRUE,1,2,2,"O=C(CBr)c1ccc(F)c(F)c1, COc1ccc(OC)c(NC(N)=O)c1",,zinc;zinc,{'uspto': 1150},"{'expansion_calls': 743, 'reactants_generations': 9569, 'iterations': 100}",,,,,,,,,
COc1ccc(/C=c2/sc3n(c2=O)NC(c2ccc(Cl)cc2)NN=3)cc1,126.6374478,0,0,2164,13,17,1552,0,0.669886262,FALSE,3,3,2,"COCc1ccccc1, OCc1ccccc1",O=c1/c(=C\c2ccc(F)cc2)sc2n1NC(c1ccc(Cl)cc1)NN=2,zinc;zinc;Not in stock,{'uspto': 2163},"{'expansion_calls': 698, 'reactants_generations': 24820, 'iterations': 100}",,,,,,,,,
Cc1sc2nc(C)n(/N=C/N(C)C)c(=O)c2c1C,129.3139007,0,0,1030,13,10,167,0,0.831295553,FALSE,11,8,7,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, Cc1sc(N)c(C(=O)O)c1C, OCC1c2ccccc2-c2ccccc21, CC(=O)O, O=C(Cl)Cl, CCOC(=O)Cl, CN(C)C(OC(C)(C)C)OC(C)(C)C",O=N/N=C/NC(=O)O,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1029},"{'expansion_calls': 945, 'reactants_generations': 29771, 'iterations': 100}",,,,,,,,,
Cc1ccc(C(C)C)c(Oc2cc(C(=NO)NC(C)C)ccn2)c1,113.3388569,0,0,1150,13,15,333,0,0.831295553,FALSE,11,8,7,"O=P(Cl)(Cl)Cl, Cc1ccc(C(C)C)c(O)c1, O=P(Cl)(Cl)Cl, COc1ccc(CN)cc1, O=P(Cl)(Cl)Cl, O=NOCc1ccccc1, COCc1ccccc1",COc1cc(C(=NO)NC(C)C)cc(F)n1,zinc;zinc;zinc;zinc;zinc;Not in stock;zinc;zinc,{'uspto': 1149},"{'expansion_calls': 901, 'reactants_generations': 27682, 'iterations': 100}",,,,,,,,,
O=C(C1CCCN1C(=O)c1cccc(C(=O)N2CCCC2C(=O)N2CCNCC2)c1)N1CCCC1,71.41801143,0,0,1575,13,38,160,0,0.738905656,FALSE,12,9,7,"O=S(Cl)Cl, COC(=O)c1cccc(C(=O)O)c1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, C1CNCCN1, OC(c1ccccc1)c1ccccc1, O=S(Cl)Cl, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C","O=C(C1CCCN1C(=O)OCc1ccccc1)N1CCCC1, COC(=O)C1CCC(=O)N1",Not in stock;zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1574},"{'expansion_calls': 1415, 'reactants_generations': 6263, 'iterations': 100}",,,,,,,,,
Cc1cc(C)n2nc(NCCN(C)C)c(S(=O)(=O)c3ccccc3)c2n1,47.50834656,44.23483419,92,944,13,28,253,1,0.963447071,TRUE,5,5,5,"CN(C)CCN, O=C1CCC(=O)N1Br, O=C1CCC(=O)N1Br, CC(=O)CC(C)=O, Nc1[nH]ncc1S(=O)(=O)c1ccccc1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 943},"{'expansion_calls': 760, 'reactants_generations': 9571, 'iterations': 100}",,,,,,,,,
Cn1[nH]cc(C(=O)c2ccc3c(c2)n(C2CCCC2)c(=O)n3C)c1=O,61.86231279,19.54710913,34,1190,13,20,267,2,0.952371294,TRUE,7,5,5,"O=C(Cl)OCc1ccccc1, O=C(n1ccnc1)n1ccnc1, NC1CCCC1, O=[N+]([O-])c1ccc(Br)cc1F, CCOC(=O)c1c[nH]n(C)c1=O",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1189},"{'expansion_calls': 988, 'reactants_generations': 9878, 'iterations': 100}",,,,,,,,,
Cc1ccc(-c2ccc(-n3c(C)ccc3C)c(C(=O)O)c2)cc1,18.60653687,0.054566383,1,586,13,49,276,91,0.997628706,TRUE,1,2,2,"CC(=O)CCC(C)=O, Cc1ccc(-c2ccc(N)c(C(=O)O)c2)cc1",,zinc;zinc,{'uspto': 585},"{'expansion_calls': 352, 'reactants_generations': 3617, 'iterations': 100}",,,,,,,,,
O=C(C[n+]1ccccc1Cl)c1ccc2ccccc2c1,120.0179355,0.043023825,1,1570,13,18,451,16,0.994039854,TRUE,2,2,2,"C[n+]1ccccc1Cl, O=Cc1ccc2ccccc2c1",,zinc;zinc,{'uspto': 1569},"{'expansion_calls': 1136, 'reactants_generations': 26436, 'iterations': 100}",,,,,,,,,
Nc1nc(=O)c2c(ccc3cccc(N)c32)[nH]1,119.1242416,0,0,1731,13,57,785,0,0.714871294,FALSE,7,4,3,"[N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1, CC(=O)O, COCc1ccccc1",O=C(Cl)c1cccc2ccc3[nH]c([N+](=O)[O-])nc(=O)c3c12,zinc;zinc;Not in stock;zinc,{'uspto': 1730},"{'expansion_calls': 974, 'reactants_generations': 28558, 'iterations': 100}",,,,,,,,,
O=C(c1ccc2c(c1)OCO2)N1CCN(c2ccc(F)cc2)CC1,7.327299833,0.017138004,1,123,13,13,71,27,0.997628706,TRUE,1,2,2,"Fc1ccc(N2CCNCC2)cc1, O=C(O)c1ccc2c(c1)OCO2",,zinc;zinc,{'uspto': 122},"{'expansion_calls': 80, 'reactants_generations': 1669, 'iterations': 100}",,,,,,,,,
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(C=C3CC(=O)NC3=O)cc1)O2,43.31795478,1.182471752,4,1383,13,21,221,6,0.986552929,TRUE,3,5,5,"Cc1cc(O)c(C)c(C)c1O, O=C1CCC(=O)N1, O=Cc1ccc(O)cc1, C=CC(C)=O, CS(C)=O",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1382},"{'expansion_calls': 1173, 'reactants_generations': 4119, 'iterations': 100}",,,,,,,,,
Cc1nnc(CCNC(=O)C(N)C(C)(C)C)s1,58.39528632,14.65408301,27,1791,13,29,658,4,0.963447071,TRUE,5,4,4,"Cc1nnc(CCN)s1, NC(c1ccccc1)c1ccccc1, CC(C)(C)C(=O)C(=O)O, CC(=O)O",,zinc;zinc;zinc;zinc,{'uspto': 1790},"{'expansion_calls': 1145, 'reactants_generations': 7134, 'iterations': 100}",,,,,,,,,
COc1cc2ccn(Cc3cc(OC)c(OC)c(OC)c3)c(=O)c2cc1OC,44.01202774,0.018022299,1,533,13,36,118,22,0.997628706,TRUE,1,2,2,"COc1cc(CCl)cc(OC)c1OC, COc1cc2cc[nH]c(=O)c2cc1OC",,zinc;zinc,{'uspto': 532},"{'expansion_calls': 486, 'reactants_generations': 11345, 'iterations': 100}",,,,,,,,,
O=C(Cc1sc(Nc2ccc(C3CCCCC3)cc2)nc1O)Nc1ccc(OC(F)(F)F)cc1,67.27129602,2.316762209,4,1487,13,28,345,18,0.952371294,TRUE,7,5,5,"NC(=S)Nc1ccc(C2CCCCC2)cc1, Nc1ccc(OC(F)(F)F)cc1, O=C(Cl)C(=O)Cl, O=S(Cl)Cl, CCOC(=O)CC(=O)C(=O)OCC",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1486},"{'expansion_calls': 1180, 'reactants_generations': 11083, 'iterations': 100}",,,,,,,,,
COc1ccccc1Cc1c(-c2ccc(Cl)cc2)nc2c3ccccc3ccn12,43.51081729,0.520338774,3,922,13,24,253,12,0.963447071,TRUE,5,4,4,"COc1ccccc1Br, CN(C)C=O, O=C(CBr)c1ccc(Cl)cc1, Nc1nccc2ccccc12",,zinc;zinc;zinc;zinc,{'uspto': 921},"{'expansion_calls': 748, 'reactants_generations': 8932, 'iterations': 100}",,,,,,,,,
Oc1ccc(Br)c2ccccc12,20.7219553,0.161370754,2,290,13,38,149,17,0.997628706,TRUE,1,2,2,"O=C1CCC(=O)N1Br, Oc1cccc2ccccc12",,zinc;zinc,{'uspto': 289},"{'expansion_calls': 208, 'reactants_generations': 5750, 'iterations': 100}",,,,,,,,,
Cc1cc(-c2[nH]nc3cc(NC(=O)N[C@@H]4CCOc5cc(C#N)ccc54)ncc23)ccn1,80.37242484,0,0,1749,13,18,378,0,0.76000617,FALSE,13,10,8,"Cc1cc(B2OC(C)(C)C(C)(C)O2)ccn1, O=C1CCC(=O)N1Cl, CC(=O)O, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, N[C@@H]1CCOc2cc(Br)ccc21, O=C(Cl)C(Cl)(Cl)Cl, COc1ccc(CN)cc1, Clc1cc2n[nH]cc2c(Cl)n1","N, CO",Not in stock;zinc;zinc;zinc;Not in stock;zinc;zinc;zinc;zinc;zinc,{'uspto': 1748},"{'expansion_calls': 1379, 'reactants_generations': 6192, 'iterations': 100}",,,,,,,,,
NCCCC(NC(=O)c1ccc(NCc2cnc3[nH]c(N)nc(=O)c3c2)cc1)C(=O)O,78.23169518,0,0,1940,13,30,207,0,0.76000617,FALSE,13,10,8,"O=C(O)c1ccc([N+](=O)[O-])cc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, O=C(Cl)OCc1ccccc1, NC(=O)CC[C@H](N)C(=O)O, O=P(Cl)(Cl)Cl, COc1ccc(CN)c(OC)c1, CCOC=C(C(=O)OCC)C(=O)OCC, Nc1cc(=O)nc(S)[nH]1","CO, CI",zinc;Not in stock;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc;zinc,{'uspto': 1939},"{'expansion_calls': 1733, 'reactants_generations': 4882, 'iterations': 100}",,,,,,,,,
Cc1cccc(NC(=O)c2cc(-c3cccc(F)c3)ccn2)n1,1.659709215,0.01505208,1,99,6,18,70,60,0.997628706,TRUE,1,2,2,"O=C(O)c1cc(-c2cccc(F)c2)ccn1, Cc1cccc(N)n1",,zinc;zinc,{'uspto': 98},"{'expansion_calls': 31, 'reactants_generations': 335, 'iterations': 100}",,,,,,,,,
CCOC(=O)C(C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S(C)(C)=O)cc(C)c12,160.3046491,0,0,1377,13,14,192,0,0.785,FALSE,4,5,4,"O=C1CCC(=O)N1Br, CCOC(=O)CC, COc1cc(F)ccc1N, O=P(Cl)(Cl)Cl",Cc1cc(N=S(C)(C)=O)cc2nc[nH]c(=O)c12,zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1376},"{'expansion_calls': 1259, 'reactants_generations': 37409, 'iterations': 100}",,,,,,,,,
Cc1nn(C)c(N(C)C)c1CNCc1ccc(OCCN(C)C)cc1,30.8274157,0.018136501,1,901,13,25,203,36,0.997628706,TRUE,1,2,2,"Cc1nn(C)c(N(C)C)c1C=O, CN(C)CCOc1ccc(CN)cc1",,zinc;zinc,{'uspto': 900},"{'expansion_calls': 713, 'reactants_generations': 4027, 'iterations': 100}",,,,,,,,,
COc1ccccc1CCNC(=O)C1=Cc2ccncc2CC1,31.06387448,0.056065798,1,980,13,11,240,36,0.994039854,TRUE,2,3,3,"COc1ccccc1CCN, COC(=O)OC, O=C1CCCc2cnccc21",,zinc;zinc;zinc,{'uspto': 979},"{'expansion_calls': 752, 'reactants_generations': 4343, 'iterations': 100}",,,,,,,,,
CNC(=O)C(C)S(=O)(=O)Cc1csc(-c2cccs2)n1,101.1704195,0,0,1645,13,11,266,0,0.785,FALSE,4,5,4,"O=S(Cl)Cl, CN=C=O, OCc1ccccc1, NC(=S)c1cccs1",CCOC(=O)C(C)S(=O)(=O)CC(=O)CCl,zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1644},"{'expansion_calls': 1380, 'reactants_generations': 12511, 'iterations': 100}",,,,,,,,,
COc1cccc2c(=O)cc(C)n(CC(=O)Nc3cccc(C)c3)c12,24.71810317,0.329484701,1,757,13,16,221,71,0.994039854,TRUE,2,3,3,"Cc1cccc(N)c1, CCOC(=O)CBr, COc1cccc2c(=O)cc(C)[nH]c12",,zinc;zinc;zinc,{'uspto': 756},"{'expansion_calls': 557, 'reactants_generations': 3744, 'iterations': 100}",,,,,,,,,
CS(=O)(=O)c1ccc(-c2cncc(Cl)n2)cc1,18.54367924,0.016704798,1,341,12,29,141,58,0.997628706,TRUE,1,2,2,"CS(=O)(=O)c1ccc(B(O)O)cc1, Clc1cncc(Cl)n1",,zinc;zinc,{'uspto': 340},"{'expansion_calls': 237, 'reactants_generations': 4469, 'iterations': 100}",,,,,,,,,
COc1ccc(C(=O)N[C@@H](CC(=O)O)c2ccc(C)cc2)nc1-c1ccc(C(C)=O)cc1,28.66570616,0.058043003,1,746,13,23,272,60,0.994039854,TRUE,2,3,3,"CC(=O)c1ccc(B(O)O)cc1, COc1ccc(C(=O)O)nc1Br, Cc1ccc([C@@H](N)CC(=O)O)cc1",,zinc;zinc;zinc,{'uspto': 745},"{'expansion_calls': 501, 'reactants_generations': 4962, 'iterations': 100}",,,,,,,,,
COCCCc1cc(CN(C(=O)C2CNCC(=O)N2c2ccc(OCCCOCc3ccccc3OC)cc2)C2CC2)c(Cl)cn1,55.31481552,0,0,1523,13,15,202,0,0.844779087,FALSE,9,9,8,"Oc1ccc(Br)cc1, BrCCCBr, COc1ccccc1CO, C#CCOC, O=C1CCC(=O)N1Br, Cc1cc(Cl)ncc1Cl, NC1CC1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C",COC(=O)C1CN(Cc2ccccc2)CC(=O)N1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1522},"{'expansion_calls': 1321, 'reactants_generations': 3526, 'iterations': 100}",,,,,,,,,
O=C(Oc1ccc2oc(=O)ccc2c1)c1ccccc1,0.041044235,0.01251483,1,4,1,3,3,3,0.997628706,TRUE,1,2,2,"O=C(Cl)c1ccccc1, O=c1ccc2cc(O)ccc2o1",,zinc;zinc,{'uspto': 3},"{'expansion_calls': 1, 'reactants_generations': 7, 'iterations': 100}",,,,,,,,,
NC(=O)c1ccccc1OCC(=O)Nc1ccc2c(c1)OCCO2,13.78869152,0.034058094,1,349,13,15,156,48,0.997628706,TRUE,1,2,2,"Nc1ccc2c(c1)OCCO2, NC(=O)c1ccccc1OCC(=O)O",,zinc;zinc,{'uspto': 348},"{'expansion_calls': 235, 'reactants_generations': 3020, 'iterations': 100}",,,,,,,,,
Cc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)s1,119.5378737,0,0,3845,13,18,2307,0,0.635704627,FALSE,7,3,2,"C1=COCCC1, CC(=O)OC(C)=O",Cc1ccc(C(C2C(=O)CC(C)(C)CC2O)C2C(=O)CC(C)(C)CC2O[Si](C)(C)C(C)(C)C)s1,zinc;zinc;Not in stock,{'uspto': 3844},"{'expansion_calls': 1538, 'reactants_generations': 13535, 'iterations': 100}",,,,,,,,,
O=C(NCCCCN1CCN(c2cccc3[nH]c(O)cc23)CC1)c1ccc2ccccc2c1,42.89639378,0,0,1502,13,37,501,0,0.844450614,FALSE,13,9,8,"O=C(O)c1ccc2ccccc2c1, O=S(Cl)Cl, COC(=O)CBr, CC(C)(C)OC(=O)NCCCCN, NCCO, O=C(Cl)c1ccccc1, O=C(O)Cc1c(F)cccc1[N+](=O)[O-], COCc1ccccc1",Br,zinc;zinc;zinc;zinc;Not in stock;zinc;zinc;zinc;zinc,{'uspto': 1501},"{'expansion_calls': 1044, 'reactants_generations': 5971, 'iterations': 100}",,,,,,,,,
NC(=O)C(SCCN1CCOCC1)c1ccccc1,52.32320905,0,0,1419,13,36,243,0,0.814331267,FALSE,11,7,6,"On1nnc2ccccc21, C1COCCN1, OCc1ccccc1, ClC(Cl)Cl, CCOC(=O)CBr, CCOS(=O)(=O)OCC",CC(=O)SC(C(=O)O)c1ccccc1,zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1418},"{'expansion_calls': 1176, 'reactants_generations': 4721, 'iterations': 100}",,,,,,,,,
N[C@H]1[C@H](Br)C(C(=O)O)C[C@@H]1O,56.91082382,0,0,1393,13,33,215,0,0.760045553,FALSE,11,5,4,"O=C(n1ccnc1)n1ccnc1, OCc1ccccc1, CC(=O)OC(C)=O, COCc1ccccc1",CCOC(=O)C1C[C@H](OC(C)=O)[C@@H](N=[N+]=[N-])[C@@H]1Br,zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1392},"{'expansion_calls': 1186, 'reactants_generations': 7018, 'iterations': 100}",,,,,,,,,
Clc1ccc2c(N[C@H]3CC[C@H](NC4CCC5(CC4)OCC4(CCCC4)OO5)CC3)ccnc2c1,160.3942664,0,0,1876,13,18,456,0,0.797626813,FALSE,6,6,5,"BrCCCCBr, O=P(Cl)(Cl)Cl, CCOC=C(C(=O)OCC)C(=O)OCC, Nc1cccc(Cl)c1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C",[N-]=[N+]=N[C@H]1CC[C@H](NC2CCC3(CC2)OCCOO3)CC1,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1875},"{'expansion_calls': 1423, 'reactants_generations': 31884, 'iterations': 100}",,,,,,,,,
O=S(=O)(NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C1CCC1,107.2434762,0,0,2510,13,17,1583,0,0.814291884,FALSE,13,7,6,"O=C1CCC(=O)N1Cl, O=C1CCC(=O)N1Br, O=C1CCC(=O)N1Cl, O=C1CCC(=O)N1Cl, O=C1CCC(=O)N1Br, O=C1CCC(=O)N1Br",O=S(=O)(NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccccc3Br)c3c(F)cc(Br)c(F)c3OC[C@@H]12)C1CCC1,zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2509},"{'expansion_calls': 950, 'reactants_generations': 17037, 'iterations': 100}",,,,,,,,,
Cc1ccc(Cn2c(C3CCCCC3C(=O)O)nc3c(F)cc(OCc4ccc(C)cn4)cc32)cc1,48.12798953,0,0,2184,13,17,776,0,0.831266768,FALSE,12,8,7,"CB(O)O, ClCc1ccc(Br)cn1, Cc1ccc(CBr)cc1, Nc1cc(F)cc(F)c1[N+](=O)[O-], OCc1ccccc1, C=C(C)C, CC(=O)O",CCOC(=O)C1CCC=CC1C(=O)OC(C)(C)C,zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 2183},"{'expansion_calls': 1408, 'reactants_generations': 4075, 'iterations': 100}",,,,,,,,,
CS(=O)(=O)Nc1cccc(OCc2nc3ccccc3s2)c1,14.36561012,1.189030409,2,294,13,31,119,31,0.997628706,TRUE,1,2,2,"ClCc1nc2ccccc2s1, CS(=O)(=O)Nc1cccc(O)c1",,zinc;zinc,{'uspto': 293},"{'expansion_calls': 218, 'reactants_generations': 2956, 'iterations': 100}",,,,,,,,,
Cc1coc2cc(-c3ccc(O)c(O)c3)oc(=O)c12,43.72036791,1.421990395,5,1455,13,33,242,1,0.95000617,TRUE,13,7,7,"CC(=O)CCl, Ic1ccc2c(c1)OCO2, CC(C)OB(OC(C)C)OC(C)C, COS(=O)(=O)OC, BrCc1ccccc1, O=C(O)c1cc(O)cc(=O)o1, CC(=O)O",,zinc;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 1454},"{'expansion_calls': 1221, 'reactants_generations': 3933, 'iterations': 100}",,,,,,,,,
CCCCCCCCCCCCCCC(O)CN(CC)CC,58.7178514,25.72450757,42,2928,13,106,1644,4,0.975,TRUE,4,5,5,"CCCCCCCBr, CCNCC, O=C(OO)c1cccc(Cl)c1, O=C1CCC(=O)N1Br, C=CCCCCCCCO",,zinc;zinc;zinc;zinc;zinc,{'uspto': 2927},"{'expansion_calls': 1299, 'reactants_generations': 5433, 'iterations': 100}",,,,,,,,,
OC[C@H]1OC(n2ncc3c(OCc4ccccc4)ccnc32)[C@H](O)[C@@H]1O,70.6279974,0,0,2848,13,38,1602,0,0.831295553,FALSE,11,8,7,"CC(=O)OC(C)=O, CC(=O)OC(C)=O, BrCc1ccccc1, CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O",COc1ccnc2c1cnn2C1O[C@H](CO)[C@@H](O)[C@H]1O[Si](C)(C)C(C)(C)C,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2847},"{'expansion_calls': 1246, 'reactants_generations': 7199, 'iterations': 100}",,,,,,,,,
NS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)OCO3)cc1,35.5609591,0.098160744,1,878,13,76,421,40,0.997628706,TRUE,1,2,2,"Nc1ccc(S(N)(=O)=O)cc1, Fc1ccc(-c2ccc3c(c2)OCO3)cc1",,zinc;zinc,{'uspto': 877},"{'expansion_calls': 518, 'reactants_generations': 6038, 'iterations': 100}",,,,,,,,,
C=Cc1cc(O)c(N2CC2)cc1O,72.1257441,2.81604147,5,3191,13,35,1751,11,0.955960146,TRUE,6,4,4,"CC(=O)Cl, c1ccc(CN2CC2)cc1, BrCc1ccccc1, COc1ccc(O)c(Br)c1",,zinc;zinc;zinc;zinc,{'uspto': 3190},"{'expansion_calls': 1456, 'reactants_generations': 6803, 'iterations': 100}",,,,,,,,,
Cc1ccc2[nH]c3c(=O)n(CC(=O)N4CC(C)CC(C)C4)ncc3c2c1,68.77256346,0,0,1839,13,17,338,0,0.815185025,FALSE,8,7,6,"O=C(Cl)C(=O)Cl, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, CCOC(=O)CBr, O=C1CCC(=O)N1Br, Cc1ccc(Br)cc1, CC(C)(C)n1nccc(N)c1=O",CC1CC(C)CN(Cc2ccccc2)C1,zinc;zinc;Not in stock;zinc;zinc;zinc;zinc,{'uspto': 1838},"{'expansion_calls': 1501, 'reactants_generations': 4975, 'iterations': 100}",,,,,,,,,
C(=C/c1nc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(N2CCCCCC2)o1)\c1ccccc1,101.9082401,0,0,5700,13,44,4237,0,0.791683434,FALSE,12,6,5,"COC(=O)c1ccccc1Cl, C1CCCNCC1, CCOC(=O)CC(=O)Cl, BrCc1ccccc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C",NC(C(=O)O)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 5699},"{'expansion_calls': 1464, 'reactants_generations': 8798, 'iterations': 100}",,,,,,,,,
c1cnc2c(c1)[C@H]1NCC[C@H]1CC2,59.16216135,0,0,1298,13,18,152,0,0.83125617,FALSE,13,8,7,"Oc1ccccc1, O=C(Cl)Cl, BrCc1ccccc1, O=C1CCC(=O)N1Br, O=C(OO)c1cccc(Cl)c1, O=P(Cl)(Cl)Cl, O=C1CCC(=O)N1Cl",O=C1C[C@H]2CCc3[nH]c(=O)ccc3[C@H]2N1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1297},"{'expansion_calls': 1148, 'reactants_generations': 8412, 'iterations': 100}",,,,,,,,,
Cc1ccc(CNC(=O)CSc2nc(=O)n3ccccc3n2)cc1,3.168121099,0.04840064,1,151,4,12,73,67,0.997628706,TRUE,1,2,2,"Cc1ccc(CNC(=O)CCl)cc1, O=c1nc(S)nc2ccccn12",,zinc;zinc,{'uspto': 150},"{'expansion_calls': 84, 'reactants_generations': 622, 'iterations': 100}",,,,,,,,,
COCCOCOc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,85.66551757,1.188393831,2,1459,13,15,518,17,0.975,TRUE,4,5,5,"COCCOCCl, OC12CC3CC(CC(C3)C1)C2, CC(=O)OC(C)=O, Oc1ccc(Br)cc1, COC(=O)c1ccc2cc(B(O)O)ccc2c1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1458},"{'expansion_calls': 1015, 'reactants_generations': 16192, 'iterations': 100}",,,,,,,,,
COc1ccc2c(ccn2C(=O)OCCC2CCNCC2)c1,62.22950411,0.049853563,1,1018,13,19,152,21,0.994039854,TRUE,2,3,3,"COc1ccc2[nH]ccc2c1, O=C(Cl)Cl, OCCC1CCNCC1",,zinc;zinc;zinc,{'uspto': 1017},"{'expansion_calls': 897, 'reactants_generations': 10438, 'iterations': 100}",,,,,,,,,
Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)NCc1ccccc1,44.60733891,0.070448399,1,956,13,12,478,59,0.994039854,TRUE,2,3,3,"O=C(CBr)NCc1ccccc1, NNC(=O)Cn1c(=O)sc2ccccc21, CN=C=S",,zinc;zinc;zinc,{'uspto': 955},"{'expansion_calls': 507, 'reactants_generations': 8864, 'iterations': 100}",,,,,,,,,
CN(Cc1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12)S(C)(=O)=O,53.49126577,40.40947199,78,663,13,37,152,1,0.986552929,TRUE,3,4,4,"Nc1ccc(OCCN2CCCC2)cc1, O=C1CCC(=O)N1Cl, Brc1cccn2ncnc12, CN(Cc1ccccc1C#N)S(C)(=O)=O",,zinc;zinc;zinc;zinc,{'uspto': 662},"{'expansion_calls': 604, 'reactants_generations': 11799, 'iterations': 100}",,,,,,,,,
O=C1CCCCN(c2ccccc2)N1,86.19403124,0,0,2159,13,37,1080,0,0.792001309,FALSE,9,6,5,"Brc1ccccc1, COB(OC)OC, O=C1CCC(=O)N1Br, CC(=O)O, COC(=O)OC",O=C1CCCCN(c2ccc(Cl)cc2)N1,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2158},"{'expansion_calls': 1095, 'reactants_generations': 14987, 'iterations': 100}",,,,,,,,,
N=C1NS(=O)(=O)Nc2[nH]c(C3CCOC3)nc21,164.2325721,0,0,2473,13,15,853,0,0.791683434,FALSE,12,6,5,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, O=C(Cl)OCc1ccccc1, BrCc1ccccc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, BrCc1ccccc1",CC(C)(C)OC(=O)N1C(N=[N+]=[N-])=C(N(C(=O)O)C(=O)C2CCOC2)C(=N)N(C(=O)O)S1(=O)=O,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2472},"{'expansion_calls': 1625, 'reactants_generations': 29241, 'iterations': 100}",,,,,,,,,
c1ccc(CCCCCNc2c3c(nc4ccccc24)CCCC3)nc1,36.04492259,0.03821516,1,1113,13,51,291,44,0.994039854,TRUE,2,4,4,"NCCCCCc1ccccn1, Nc1ccccc1C(=O)O, O=C1CCCCC1, O=P(Cl)(Cl)Cl",,zinc;zinc;zinc;zinc,{'uspto': 1112},"{'expansion_calls': 859, 'reactants_generations': 5259, 'iterations': 100}",,,,,,,,,
